customer_id,session_id,visit_date,device_type,user_type,marketing_channel,product_id,product_category,unit_price,quantity,discount_percent,discount_amount,revenue,pages_viewed,time_on_site_sec,added_to_cart,purchased,cart_abandoned,rating,review_helpful_votes,payment_method,visit_day,visit_month,visit_weekday,visit_season,session_duration_bucket,revenue_normalized,location,calculated_revenue,purchase_value
2406,4417,2024-07-12,1,1,5,132,3,1343.42,1,5,67.17,0.0,16,1257,1,0,1,4,0,3,12,7,4,2,Long,0.0,36,1276.249,0.0
7415,4418,2024-08-23,0,0,3,302,2,1898.1,3,0,0.0,0.0,6,1158,1,0,1,4,0,3,23,8,4,2,Long,0.0,121,5694.299999999999,0.0
1937,4419,2024-09-08,1,1,4,418,4,450.44,1,0,0.0,450.44,4,964,1,1,0,1,22,5,8,9,6,0,Long,0.057094619,200,450.44,450.44
7493,4420,2024-12-27,0,0,2,233,7,1180.43,1,25,295.11,0.0,8,1688,0,0,0,4,0,4,27,12,4,3,Very Long,0.0,154,885.3225,0.0
9996,4421,2024-03-06,0,0,0,882,1,752.36,2,0,0.0,0.0,15,1009,0,0,0,4,0,0,6,3,2,1,Long,0.0,156,1504.72,0.0
7875,4422,2024-11-14,1,1,2,395,1,551.28,4,0,0.0,0.0,9,209,0,0,0,4,0,0,14,11,3,0,Very Short,0.0,10,2205.12,0.0
5097,4423,2024-08-07,1,1,4,891,4,205.9,1,15,30.88,0.0,22,186,1,0,1,4,0,1,7,8,2,2,Very Short,0.0,115,175.015,0.0
3829,4424,2024-04-22,2,1,4,27,1,724.14,2,30,434.48,0.0,15,1542,0,0,0,4,0,3,22,4,0,1,Very Long,0.0,211,1013.7959999999999,0.0
8851,4425,2024-11-30,0,1,5,857,3,1253.79,1,0,0.0,1253.79,9,1160,1,1,0,1,22,2,30,11,5,0,Long,0.158921636,39,1253.79,1253.79
3314,4426,2024-09-15,1,1,0,276,3,391.39,2,0,0.0,0.0,6,1422,1,0,1,4,0,2,15,9,6,0,Very Long,0.0,84,782.78,0.0
5340,4427,2024-03-08,1,0,1,858,5,1649.4,3,0,0.0,4948.2,14,1456,1,1,0,3,19,2,8,3,4,1,Very Long,0.627199164,199,4948.200000000001,4948.2
7937,4428,2024-03-04,2,1,4,402,0,781.75,1,25,195.44,0.0,6,1115,0,0,0,4,0,2,4,3,0,1,Long,0.0,63,586.3125,0.0
9300,4429,2024-08-28,0,0,1,618,5,1265.65,2,0,0.0,0.0,14,1441,0,0,0,4,0,3,28,8,2,2,Very Long,0.0,207,2531.3,0.0
9287,4430,2024-09-23,0,0,1,240,5,731.07,1,15,109.66,0.0,4,329,0,0,0,4,0,3,23,9,0,0,Very Short,0.0,109,621.4095,0.0
1789,4431,2024-01-17,1,1,0,581,2,1435.18,2,0,0.0,0.0,14,639,1,0,1,4,0,2,17,1,2,3,Short,0.0,181,2870.36,0.0
9083,4432,2024-08-17,2,0,4,804,3,462.4,2,20,184.96,0.0,4,910,1,0,1,4,0,5,17,8,5,2,Long,0.0,170,739.84,0.0
2026,4433,2024-07-12,0,1,3,787,3,597.13,4,5,119.43,0.0,22,1273,1,0,1,4,0,2,12,7,4,2,Long,0.0,131,2269.094,0.0
6259,4434,2024-12-19,1,0,1,666,3,1446.71,2,0,0.0,0.0,8,1183,1,0,1,4,0,1,19,12,3,3,Long,0.0,119,2893.42,0.0
9365,4435,2024-09-27,2,1,5,411,1,799.16,4,0,0.0,0.0,7,1782,0,0,0,4,0,0,27,9,4,0,Very Long,0.0,174,3196.64,0.0
6892,4436,2024-11-27,1,1,3,234,6,1892.71,2,0,0.0,0.0,11,140,0,0,0,4,0,0,27,11,2,0,Very Short,0.0,157,3785.42,0.0
9526,4437,2024-01-13,1,0,1,286,0,507.25,4,15,304.35,1724.65,17,139,1,1,0,5,22,4,13,1,5,3,Very Short,0.218604551,17,1724.6499999999999,1724.65
4098,4438,2024-10-05,2,0,2,222,2,1250.46,4,0,0.0,5001.84,23,1411,1,1,0,2,4,2,5,10,5,0,Very Long,0.633998195,101,5001.84,5001.84
3832,4439,2024-05-01,0,1,2,784,0,836.6,3,20,501.96,0.0,23,184,0,0,0,4,0,4,1,5,2,1,Very Short,0.0,171,2007.8400000000001,0.0
3935,4440,2024-07-20,0,0,2,6,1,490.7,1,0,0.0,0.0,19,1738,0,0,0,4,0,3,20,7,5,2,Very Long,0.0,203,490.7,0.0
4196,4441,2024-11-16,0,0,4,86,2,1833.56,2,0,0.0,0.0,21,962,1,0,1,4,0,0,16,11,5,0,Long,0.0,190,3667.12,0.0
7144,4442,2024-11-13,1,0,0,236,3,1405.47,3,15,632.46,3583.95,3,1177,1,1,0,4,33,2,13,11,2,0,Long,0.454276393,66,3583.9485,3583.95
5071,4443,2024-03-23,0,0,0,356,7,479.19,4,10,191.68,1725.08,3,764,1,1,0,1,30,0,23,3,5,1,Short,0.218659055,52,1725.084,1725.08
7636,4444,2024-03-28,0,0,0,892,5,930.88,2,0,0.0,0.0,24,719,1,0,1,4,0,1,28,3,3,1,Short,0.0,96,1861.76,0.0
4745,4445,2024-09-20,0,0,5,771,5,1359.79,4,25,1359.79,0.0,4,119,1,0,1,4,0,1,20,9,4,0,Very Short,0.0,154,4079.37,0.0
3769,4446,2024-11-16,1,0,0,180,3,568.03,2,5,56.8,1079.26,4,1336,1,1,0,2,40,1,16,11,5,0,Long,0.136799436,36,1079.2569999999998,1079.26
2710,4447,2024-08-11,1,1,5,724,6,262.04,2,0,0.0,524.08,24,1298,1,1,0,5,0,3,11,8,6,2,Long,0.066428709,207,524.08,524.08
5958,4448,2024-01-20,1,0,2,600,1,567.49,2,0,0.0,0.0,23,824,0,0,0,4,0,3,20,1,5,3,Short,0.0,148,1134.98,0.0
9084,4449,2024-02-29,1,0,5,353,5,744.24,2,20,297.7,1190.78,1,637,1,1,0,5,29,5,29,2,3,3,Short,0.15093493,116,1190.784,1190.78
8729,4450,2024-09-30,2,1,4,367,1,279.35,2,5,27.94,530.77,21,1040,1,1,0,4,49,5,30,9,0,0,Long,0.067276687,190,530.765,530.77
3279,4451,2024-09-27,1,1,0,378,5,1492.48,2,10,298.5,0.0,22,441,0,0,0,4,0,2,27,9,4,0,Very Short,0.0,136,2686.464,0.0
5298,4452,2024-11-23,1,1,5,737,0,744.98,3,0,0.0,2234.94,8,48,1,1,0,4,13,0,23,11,5,0,Very Short,0.283285336,120,2234.94,2234.94
7346,4453,2024-07-13,0,0,3,348,0,524.53,2,0,0.0,0.0,20,1565,0,0,0,4,0,3,13,7,5,2,Very Long,0.0,149,1049.06,0.0
6511,4454,2024-06-05,1,0,0,888,2,1786.2,3,15,803.79,0.0,17,807,1,0,1,4,0,5,5,6,2,2,Short,0.0,37,4554.81,0.0
1604,4455,2024-02-10,0,1,2,682,2,1505.18,1,15,225.78,0.0,4,701,0,0,0,4,0,2,10,2,5,3,Short,0.0,123,1279.403,0.0
6318,4456,2024-10-12,1,1,5,373,7,547.06,4,25,547.06,0.0,24,1786,1,0,1,4,0,3,12,10,5,0,Very Long,0.0,77,1641.1799999999998,0.0
1348,4457,2024-12-12,2,0,5,266,2,952.88,1,20,190.58,0.0,23,986,1,0,1,4,0,4,12,12,3,3,Long,0.0,139,762.3040000000001,0.0
2048,4458,2024-01-17,0,1,1,366,2,1037.6,3,10,311.28,0.0,9,299,1,0,1,4,0,4,17,1,2,3,Very Short,0.0,142,2801.52,0.0
6882,4459,2024-06-28,0,1,3,449,4,320.79,1,10,32.08,0.0,13,39,1,0,1,4,0,3,28,6,4,2,Very Short,0.0,147,288.711,0.0
1922,4460,2024-05-09,1,1,0,866,4,436.66,2,15,131.0,742.32,10,1482,1,1,0,5,37,1,9,5,3,1,Very Long,0.094091282,206,742.322,742.32
4050,4461,2024-09-28,2,0,1,246,1,766.69,1,15,115.0,0.0,20,366,1,0,1,4,0,2,28,9,5,0,Very Short,0.0,158,651.6865,0.0
6295,4462,2024-10-05,1,1,2,110,2,667.14,1,0,0.0,667.14,3,678,1,1,0,3,1,3,5,10,5,0,Short,0.084561992,162,667.14,667.14
6898,4463,2024-03-20,0,1,0,733,7,1119.9,3,15,503.96,0.0,16,1293,0,0,0,4,0,3,20,3,2,1,Long,0.0,95,2855.7450000000003,0.0
5011,4464,2024-12-13,1,1,2,366,4,146.38,3,0,0.0,0.0,12,504,1,0,1,4,0,0,13,12,4,3,Short,0.0,130,439.14,0.0
1846,4465,2024-02-20,1,1,3,876,7,1157.21,4,15,694.33,0.0,4,1595,0,0,0,4,0,4,20,2,1,3,Very Long,0.0,175,3934.514,0.0
8191,4466,2024-10-12,1,1,2,498,4,274.71,4,15,164.83,0.0,4,1678,0,0,0,4,0,4,12,10,5,0,Very Long,0.0,123,934.0139999999999,0.0
9547,4467,2024-09-27,1,1,4,79,2,1171.84,3,10,351.55,3163.97,22,903,1,1,0,1,24,0,27,9,4,0,Short,0.40104267,41,3163.968,3163.97
8997,4468,2024-02-29,1,1,5,424,4,88.8,1,0,0.0,0.0,20,834,0,0,0,4,0,1,29,2,3,3,Short,0.0,163,88.8,0.0
7735,4469,2024-09-02,0,1,5,403,1,657.79,3,0,0.0,0.0,10,1662,0,0,0,4,0,4,2,9,0,0,Very Long,0.0,50,1973.37,0.0
4619,4470,2024-04-08,2,1,0,758,5,1523.46,2,0,0.0,0.0,4,1795,1,0,1,4,0,4,8,4,0,1,Very Long,0.0,96,3046.92,0.0
8885,4471,2024-04-10,0,1,2,573,0,427.18,2,15,128.15,0.0,17,777,0,0,0,4,0,2,10,4,2,1,Short,0.0,72,726.206,0.0
5393,4472,2024-02-01,0,0,5,219,4,354.03,1,10,35.4,0.0,2,1007,1,0,1,4,0,1,1,2,3,3,Long,0.0,147,318.627,0.0
2228,4473,2024-09-29,1,0,1,298,7,731.13,2,0,0.0,0.0,10,352,1,0,1,4,0,4,29,9,6,0,Very Short,0.0,182,1462.26,0.0
8654,4474,2024-10-21,1,0,4,31,5,265.44,4,5,53.09,0.0,5,795,0,0,0,4,0,5,21,10,0,0,Short,0.0,156,1008.6719999999999,0.0
3881,4475,2024-07-03,1,0,3,202,4,407.41,3,0,0.0,0.0,12,99,1,0,1,4,0,2,3,7,2,2,Very Short,0.0,140,1222.23,0.0
9447,4476,2024-10-10,0,1,4,356,5,1204.64,1,5,60.23,0.0,1,503,1,0,1,4,0,5,10,10,3,0,Short,0.0,65,1144.4080000000001,0.0
4314,4477,2024-05-07,0,1,5,66,3,767.14,3,20,460.28,1841.14,9,445,1,1,0,3,20,4,7,5,1,1,Very Short,0.233370007,20,1841.1360000000002,1841.14
8823,4478,2024-07-25,0,0,1,212,7,1135.36,4,15,681.22,0.0,8,68,1,0,1,4,0,0,25,7,3,2,Very Short,0.0,157,3860.2239999999997,0.0
5834,4479,2024-10-14,1,1,5,436,6,1816.11,1,15,272.42,1543.69,13,459,1,1,0,3,31,0,14,10,0,0,Short,0.195667329,205,1543.6934999999999,1543.69
5206,4480,2024-06-06,0,0,4,811,2,1811.67,3,0,0.0,0.0,17,1389,0,0,0,4,0,3,6,6,3,2,Very Long,0.0,66,5435.01,0.0
3671,4481,2024-08-13,2,1,0,295,1,493.82,3,0,0.0,0.0,22,57,1,0,1,4,0,5,13,8,1,2,Very Short,0.0,192,1481.46,0.0
8520,4482,2024-02-22,1,1,5,532,2,1666.94,4,20,1333.55,0.0,23,637,0,0,0,4,0,1,22,2,3,3,Short,0.0,15,5334.2080000000005,0.0
1545,4483,2024-07-04,1,0,5,22,1,112.97,3,5,16.95,0.0,21,943,1,0,1,4,0,5,4,7,3,2,Long,0.0,3,321.96449999999993,0.0
5219,4484,2024-11-06,1,1,5,321,0,975.8,2,0,0.0,0.0,11,1357,0,0,0,4,0,0,6,11,2,0,Very Long,0.0,59,1951.6,0.0
4319,4485,2024-10-09,1,0,1,489,2,872.19,4,5,174.44,0.0,20,1544,1,0,1,4,0,4,9,10,2,0,Very Long,0.0,39,3314.322,0.0
5889,4486,2024-04-19,1,0,0,227,5,782.02,4,0,0.0,3128.08,13,1627,1,1,0,3,42,1,19,4,4,1,Very Long,0.396493505,47,3128.08,3128.08
3290,4487,2024-07-17,2,0,5,580,4,290.45,3,15,130.7,0.0,22,1792,1,0,1,4,0,2,17,7,2,2,Very Long,0.0,9,740.6474999999999,0.0
6980,4488,2024-08-14,1,0,5,152,5,466.12,3,0,0.0,0.0,2,538,1,0,1,4,0,3,14,8,2,2,Short,0.0,13,1398.3600000000001,0.0
4472,4489,2024-12-08,0,1,1,860,0,505.93,3,15,227.67,0.0,5,564,0,0,0,4,0,2,8,12,6,3,Short,0.0,158,1290.1215,0.0
2692,4490,2024-10-29,1,1,5,107,5,777.65,2,0,0.0,0.0,22,582,0,0,0,4,0,3,29,10,1,0,Short,0.0,12,1555.3,0.0
2772,4491,2024-10-25,0,1,2,409,6,774.88,1,20,154.98,0.0,2,1207,0,0,0,4,0,5,25,10,4,0,Long,0.0,8,619.904,0.0
7267,4492,2024-10-01,1,0,4,499,3,1234.86,3,10,370.46,0.0,12,1792,0,0,0,4,0,4,1,10,1,0,Very Long,0.0,185,3334.122,0.0
3356,4493,2024-05-10,2,0,2,325,4,276.97,4,0,0.0,0.0,13,476,1,0,1,4,0,2,10,5,4,1,Short,0.0,177,1107.88,0.0
3764,4494,2024-05-17,1,0,1,392,5,963.88,4,0,0.0,0.0,4,729,1,0,1,4,0,2,17,5,4,1,Short,0.0,25,3855.52,0.0
6641,4495,2024-06-18,0,0,2,145,3,1268.3,3,5,190.24,0.0,24,404,1,0,1,4,0,0,18,6,1,2,Very Short,0.0,122,3614.6549999999993,0.0
3967,4496,2024-06-04,0,1,1,256,2,850.31,1,20,170.06,680.25,5,1469,1,1,0,5,29,4,4,6,1,2,Very Long,0.086223724,166,680.248,680.25
4492,4497,2024-12-15,0,0,2,659,6,940.99,1,5,47.05,0.0,5,718,0,0,0,4,0,1,15,12,6,3,Short,0.0,44,893.9404999999999,0.0
3200,4498,2024-11-15,0,0,4,686,6,1559.0,1,10,155.9,0.0,19,1136,0,0,0,4,0,5,15,11,4,0,Long,0.0,141,1403.1000000000001,0.0
4108,4499,2024-11-22,1,1,3,5,1,767.07,4,15,460.24,0.0,21,112,0,0,0,4,0,2,22,11,4,0,Very Short,0.0,171,2608.038,0.0
7234,4500,2024-08-09,1,1,3,278,2,793.71,4,5,158.74,0.0,4,93,0,0,0,4,0,2,9,8,4,2,Very Short,0.0,116,3016.098,0.0
5804,4501,2024-03-10,1,1,2,834,1,708.59,4,15,425.15,2409.21,20,1135,1,1,0,3,17,5,10,3,6,1,Long,0.30537458,221,2409.206,2409.21
9976,4502,2024-02-22,1,1,2,640,0,468.22,1,0,0.0,0.0,2,302,1,0,1,4,0,1,22,2,3,3,Very Short,0.0,192,468.22,0.0
7945,4503,2024-04-10,1,0,4,216,7,1000.36,3,0,0.0,0.0,3,1099,0,0,0,4,0,0,10,4,2,1,Long,0.0,221,3001.08,0.0
1151,4504,2024-08-25,0,1,4,534,2,984.73,2,25,492.36,0.0,19,1175,0,0,0,4,0,5,25,8,6,2,Long,0.0,185,1477.095,0.0
4409,4505,2024-05-13,1,1,0,112,5,588.38,2,0,0.0,0.0,20,1644,0,0,0,4,0,1,13,5,0,1,Very Long,0.0,41,1176.76,0.0
3608,4506,2024-08-27,1,1,5,87,4,132.1,2,25,66.05,0.0,18,1659,1,0,1,4,0,2,27,8,1,2,Very Long,0.0,103,198.14999999999998,0.0
6287,4507,2024-11-17,0,1,4,504,4,226.24,4,15,135.74,0.0,10,1586,0,0,0,4,0,0,17,11,6,0,Very Long,0.0,53,769.216,0.0
3390,4508,2024-05-02,1,1,5,437,1,169.42,1,0,0.0,0.0,16,58,1,0,1,4,0,2,2,5,3,1,Very Short,0.0,113,169.42,0.0
9694,4509,2024-12-04,0,0,3,547,1,475.25,1,0,0.0,0.0,10,1577,0,0,0,4,0,2,4,12,2,3,Very Long,0.0,178,475.25,0.0
3694,4510,2024-07-05,0,1,1,687,1,295.46,3,25,221.59,0.0,24,81,0,0,0,4,0,5,5,7,4,2,Very Short,0.0,57,664.7849999999999,0.0
5697,4511,2024-10-19,1,0,5,560,0,345.63,1,0,0.0,345.63,14,1581,1,1,0,5,47,1,19,10,5,0,Very Long,0.043809637,130,345.63,345.63
2106,4512,2024-01-22,0,1,2,464,7,634.3,1,15,95.14,539.16,6,467,1,1,0,2,40,3,22,1,0,3,Short,0.068340144,100,539.155,539.16
9187,4513,2024-04-10,1,1,2,207,1,245.95,1,20,49.19,0.0,9,1514,0,0,0,4,0,4,10,4,2,1,Very Long,0.0,210,196.76,0.0
9205,4514,2024-12-05,0,1,0,714,5,572.64,2,5,57.26,1088.02,12,669,1,1,0,4,27,3,5,12,3,3,Short,0.137909792,22,1088.0159999999998,1088.02
8142,4515,2024-11-19,1,1,4,739,2,698.21,1,0,0.0,0.0,23,617,1,0,1,4,0,5,19,11,1,0,Short,0.0,19,698.21,0.0
4164,4516,2024-07-27,1,0,2,437,1,258.09,2,20,103.24,0.0,8,382,0,0,0,4,0,3,27,7,5,2,Very Short,0.0,203,412.94399999999996,0.0
1528,4517,2024-01-13,0,0,0,60,0,431.19,3,0,0.0,0.0,17,221,1,0,1,4,0,2,13,1,5,3,Very Short,0.0,88,1293.57,0.0
7397,4518,2024-01-22,0,1,4,696,6,918.27,3,15,413.22,2341.59,7,433,1,1,0,4,22,2,22,1,0,3,Very Short,0.296803543,37,2341.5885,2341.59
4861,4519,2024-06-03,2,0,2,886,6,381.69,3,10,114.51,0.0,24,622,1,0,1,4,0,4,3,6,0,2,Short,0.0,208,1030.5629999999999,0.0
9912,4520,2024-11-23,1,1,5,125,5,1403.67,4,30,1684.4,0.0,23,237,0,0,0,4,0,1,23,11,5,0,Very Short,0.0,161,3930.276,0.0
7284,4521,2024-05-17,1,1,4,428,2,1302.18,4,0,0.0,5208.72,13,149,1,1,0,4,29,0,17,5,4,1,Very Short,0.660220854,3,5208.72,5208.72
5847,4522,2024-11-18,1,0,0,212,1,231.81,1,5,11.59,0.0,4,595,0,0,0,4,0,4,18,11,0,0,Short,0.0,67,220.21949999999998,0.0
9879,4523,2024-07-14,0,1,3,215,5,1797.23,4,0,0.0,0.0,12,1794,0,0,0,4,0,5,14,7,6,2,Very Long,0.0,209,7188.92,0.0
8203,4524,2024-02-19,1,0,2,224,3,756.7,1,30,227.01,0.0,12,847,1,0,1,4,0,5,19,2,0,3,Short,0.0,86,529.69,0.0
5124,4525,2024-07-23,1,1,2,541,7,264.26,2,10,52.85,0.0,13,1059,1,0,1,4,0,4,23,7,1,2,Long,0.0,215,475.668,0.0
1169,4526,2024-05-12,1,1,4,347,1,412.05,1,20,82.41,329.64,8,1587,1,1,0,5,15,2,12,5,6,1,Very Long,0.041782857,188,329.64000000000004,329.64
1834,4527,2024-03-23,1,0,2,357,1,206.44,1,0,0.0,0.0,5,76,1,0,1,4,0,3,23,3,5,1,Very Short,0.0,148,206.44,0.0
4993,4528,2024-09-03,2,1,2,606,6,552.78,4,0,0.0,0.0,11,748,0,0,0,4,0,5,3,9,1,0,Short,0.0,137,2211.12,0.0
6057,4529,2024-03-15,1,0,0,83,0,230.74,4,20,184.59,738.37,2,1033,1,1,0,4,34,5,15,3,4,1,Long,0.093590608,143,738.368,738.37
1271,4530,2024-11-26,1,1,1,231,4,290.23,1,10,29.02,0.0,10,1675,1,0,1,4,0,4,26,11,1,0,Very Long,0.0,149,261.20700000000005,0.0
2138,4531,2024-10-20,0,0,3,209,5,1551.13,2,15,465.34,0.0,24,388,1,0,1,4,0,5,20,10,6,0,Very Short,0.0,115,2636.9210000000003,0.0
7337,4532,2024-10-12,1,1,0,286,6,1924.81,4,15,1154.89,0.0,16,1049,1,0,1,4,0,4,12,10,5,0,Long,0.0,90,6544.353999999999,0.0
7762,4533,2024-01-28,0,1,2,633,2,911.72,4,0,0.0,3646.88,13,157,1,1,0,3,43,4,28,1,6,3,Very Short,0.462252958,172,3646.88,3646.88
1268,4534,2024-12-16,2,1,4,227,2,808.45,2,10,161.69,1455.21,12,1188,1,1,0,4,13,1,16,12,0,3,Long,0.184452224,37,1455.21,1455.21
5568,4535,2024-06-29,0,0,2,720,0,299.25,1,15,44.89,0.0,12,1462,0,0,0,4,0,2,29,6,5,2,Very Long,0.0,33,254.36249999999998,0.0
1728,4536,2024-09-24,1,1,1,190,2,1460.34,4,10,584.14,0.0,22,1654,0,0,0,4,0,1,24,9,1,0,Very Long,0.0,120,5257.224,0.0
7510,4537,2024-03-10,0,1,0,424,5,489.32,1,30,146.8,0.0,1,1683,1,0,1,4,0,5,10,3,6,1,Very Long,0.0,164,342.524,0.0
8505,4538,2024-10-07,0,1,3,897,6,1984.52,4,15,1190.71,0.0,17,264,1,0,1,4,0,1,7,10,0,0,Very Short,0.0,53,6747.3679999999995,0.0
8823,4539,2024-04-26,0,1,5,485,6,1263.96,3,20,758.38,0.0,17,1192,1,0,1,4,0,5,26,4,4,1,Long,0.0,134,3033.5040000000004,0.0
6382,4540,2024-09-15,1,1,0,8,5,1329.29,2,10,265.86,0.0,3,956,1,0,1,4,0,0,15,9,6,0,Long,0.0,164,2392.722,0.0
6659,4541,2024-04-11,0,1,1,399,1,466.18,2,0,0.0,0.0,2,1494,1,0,1,4,0,1,11,4,3,1,Very Long,0.0,79,932.36,0.0
9338,4542,2024-12-06,1,1,4,574,4,200.61,1,0,0.0,0.0,2,561,1,0,1,4,0,5,6,12,4,3,Short,0.0,79,200.61,0.0
6511,4543,2024-09-15,1,1,1,150,0,376.06,2,20,150.42,0.0,6,355,0,0,0,4,0,4,15,9,6,0,Very Short,0.0,115,601.696,0.0
5016,4544,2024-06-14,2,1,1,245,5,615.79,3,10,184.74,0.0,5,1722,0,0,0,4,0,0,14,6,4,2,Very Long,0.0,153,1662.633,0.0
7790,4545,2024-06-15,1,1,0,390,0,557.43,4,15,334.46,0.0,7,319,1,0,1,4,0,2,15,6,5,2,Very Short,0.0,164,1895.2619999999997,0.0
6316,4546,2024-01-01,1,0,3,171,1,270.78,4,15,162.47,0.0,24,1630,1,0,1,4,0,0,1,1,0,3,Very Long,0.0,95,920.6519999999999,0.0
8581,4547,2024-04-19,1,1,5,389,6,1416.91,3,30,1275.22,0.0,2,1475,0,0,0,4,0,4,19,4,4,1,Very Long,0.0,197,2975.511,0.0
5721,4548,2024-10-15,0,0,3,171,1,221.09,1,20,44.22,0.0,20,1001,1,0,1,4,0,4,15,10,1,0,Long,0.0,74,176.872,0.0
8820,4549,2024-10-30,1,1,4,666,7,1170.15,3,0,0.0,0.0,10,1383,1,0,1,4,0,0,30,10,2,0,Very Long,0.0,121,3510.4500000000003,0.0
1403,4550,2024-12-30,1,0,1,177,3,1223.68,1,15,183.55,0.0,8,807,0,0,0,4,0,2,30,12,0,3,Short,0.0,36,1040.128,0.0
1327,4551,2024-02-01,0,1,4,56,2,1075.23,2,0,0.0,0.0,20,272,1,0,1,4,0,1,1,2,3,3,Very Short,0.0,101,2150.46,0.0
1891,4552,2024-04-01,0,0,1,867,6,294.0,2,0,0.0,0.0,7,525,0,0,0,4,0,4,1,4,0,1,Short,0.0,12,588.0,0.0
6005,4553,2024-10-06,1,1,4,225,2,1480.94,1,0,0.0,1480.94,5,1488,1,1,0,5,36,2,6,10,6,0,Very Long,0.187713579,223,1480.94,1480.94
7380,4554,2024-05-11,1,0,1,156,0,174.42,3,5,26.16,0.0,13,913,0,0,0,4,0,4,11,5,5,1,Long,0.0,52,497.097,0.0
2946,4555,2024-03-31,0,0,0,512,3,838.16,1,0,0.0,0.0,10,1100,1,0,1,4,0,4,31,3,6,1,Long,0.0,159,838.16,0.0
2401,4556,2024-04-12,1,1,4,663,3,1000.79,4,0,0.0,0.0,6,1210,0,0,0,4,0,1,12,4,4,1,Long,0.0,84,4003.16,0.0
8742,4557,2024-12-01,0,1,4,196,6,1814.47,4,0,0.0,0.0,1,627,0,0,0,4,0,2,1,12,6,3,Short,0.0,153,7257.88,0.0
7754,4558,2024-11-09,1,1,5,666,4,252.06,4,0,0.0,0.0,16,993,1,0,1,4,0,2,9,11,5,0,Long,0.0,43,1008.24,0.0
6834,4559,2024-01-03,2,1,2,398,5,386.6,4,15,231.96,0.0,23,1358,0,0,0,4,0,3,3,1,2,3,Very Long,0.0,214,1314.44,0.0
5394,4560,2024-11-02,1,0,3,135,3,821.26,1,0,0.0,0.0,20,1511,0,0,0,4,0,1,2,11,5,0,Very Long,0.0,52,821.26,0.0
4781,4561,2024-07-22,1,1,0,443,7,191.85,3,25,143.89,0.0,20,1691,0,0,0,4,0,4,22,7,0,2,Very Long,0.0,117,431.66249999999997,0.0
1184,4562,2024-11-04,2,0,0,863,1,653.98,1,0,0.0,0.0,3,622,1,0,1,4,0,3,4,11,0,0,Short,0.0,72,653.98,0.0
2692,4563,2024-08-15,0,0,3,142,1,255.52,1,0,0.0,0.0,8,1683,1,0,1,4,0,5,15,8,3,2,Very Long,0.0,221,255.52,0.0
9072,4564,2024-09-08,0,1,2,343,5,224.61,2,0,0.0,0.0,20,287,0,0,0,4,0,0,8,9,6,0,Very Short,0.0,70,449.22,0.0
4050,4565,2024-07-29,2,1,2,281,1,294.76,2,5,29.48,0.0,12,1404,1,0,1,4,0,3,29,7,0,2,Very Long,0.0,94,560.044,0.0
7340,4566,2024-09-25,1,0,2,811,1,709.68,1,15,106.45,0.0,21,1559,1,0,1,4,0,3,25,9,2,0,Very Long,0.0,144,603.228,0.0
7333,4567,2024-10-24,2,0,1,530,0,212.37,1,0,0.0,0.0,23,16,0,0,0,4,0,4,24,10,3,0,Very Short,0.0,115,212.37,0.0
3784,4568,2024-07-04,1,1,3,638,0,290.37,2,10,58.07,0.0,16,568,1,0,1,4,0,3,4,7,3,2,Short,0.0,213,522.666,0.0
2839,4569,2024-02-10,1,1,4,691,0,728.37,3,0,0.0,0.0,18,763,0,0,0,4,0,3,10,2,5,3,Short,0.0,189,2185.11,0.0
7224,4570,2024-02-03,1,0,4,511,0,342.42,4,0,0.0,1369.68,1,1307,1,1,0,5,27,5,3,2,5,3,Long,0.173611041,164,1369.68,1369.68
1842,4571,2024-05-31,1,1,1,425,2,625.04,1,0,0.0,625.04,11,1490,1,1,0,5,35,4,31,5,4,1,Very Long,0.079225691,83,625.04,625.04
5452,4572,2024-06-21,0,0,1,433,6,1497.15,3,10,449.15,0.0,19,157,0,0,0,4,0,0,21,6,4,2,Very Short,0.0,215,4042.3050000000007,0.0
8991,4573,2024-11-11,1,0,1,11,1,267.7,2,0,0.0,0.0,8,997,0,0,0,4,0,4,11,11,0,0,Long,0.0,150,535.4,0.0
7401,4574,2024-01-13,1,0,2,829,2,757.35,2,20,302.94,0.0,22,1379,1,0,1,4,0,0,13,1,5,3,Very Long,0.0,108,1211.76,0.0
7877,4575,2024-11-20,2,1,2,603,7,551.01,3,0,0.0,1653.03,11,411,1,1,0,5,5,5,20,11,2,0,Very Short,0.209526502,52,1653.03,1653.03
1749,4576,2024-01-21,2,1,5,730,5,315.29,4,30,378.35,882.81,6,13,1,1,0,3,3,3,21,1,6,3,Very Short,0.111898811,139,882.812,882.81
2797,4577,2024-06-30,2,1,1,326,0,687.65,2,15,206.3,1169.0,5,726,1,1,0,4,18,1,30,6,6,2,Short,0.14817425,201,1169.0049999999999,1169.0
3475,4578,2024-06-03,0,0,5,894,7,406.03,4,5,81.21,0.0,5,168,0,0,0,4,0,4,3,6,0,2,Very Short,0.0,55,1542.9139999999998,0.0
3630,4579,2024-07-22,1,0,2,410,5,1552.73,4,0,0.0,6210.92,12,118,1,1,0,5,1,3,22,7,0,2,Very Short,0.787252705,12,6210.92,6210.92
2746,4580,2024-01-16,0,1,0,125,2,1898.95,2,0,0.0,0.0,4,236,0,0,0,4,0,1,16,1,1,3,Very Short,0.0,139,3797.9,0.0
